Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Meizu M6,MEIZU,1065853,37,"2017, September. Released 2017, September",148.2 x 72.8 x 8.3 mm (5.83 x 2.87 x 0.33 in),143 g (5.04 oz),"5.2 inches, 74.5 cm2 (~69.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM","13 MP, f/2.2, PDAF","8 MP, f/2.0","4.0, A2DP, LE","Li-Ion 3070 mAh, non-removable",About 130 EUR
Meizu M6 Note,MEIZU,1022165,135,"2017, August. Released 2017, September",154.6 x 75.2 x 8.4 mm (6.09 x 2.96 x 0.33 in),173 g (6.10 oz),"5.5 inches, 82.6 cm2 (~71.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",microSDXC,"16GB 4GB RAM, 32GB 3GB RAM, 64GB 4GB RAM","12 MP, f/1.9, 1/2.55"", 1.4µm, dual pixel PDAF
5 MP, f/2.0, AF","16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","4.2, A2DP, LE","Li-Ion 4000 mAh, non-removable",About 170 EUR
Meizu Pro 7 Plus,MEIZU,1191638,160,"2017, July. Released 2017, August",157.3 x 77.2 x 7.3 mm (6.19 x 3.04 x 0.29 in),170 g (6.00 oz),"5.7 inches, 88.5 cm2 (~72.9% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~518 ppi density)",No,"64GB 6GB RAM, 128GB 6GB RAM","12 MP, f/2.0, 1/2.9"", 1.25µm, PDAF","16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","4.2, A2DP, LE","Li-Ion 3500 mAh, non-removable",About 500 EUR
Meizu Pro 7,MEIZU,1327999,128,"2017, July. Released 2017, August",147.6 x 70.7 x 7.3 mm (5.81 x 2.78 x 0.29 in),163 g (5.75 oz),"5.2 inches, 74.9 cm2 (~71.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~423 ppi density)",No,"64GB 4GB RAM, 128GB 4GB RAM","12 MP, f/2.0, 1/2.9"", 1.25µm, PDAF","16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm","4.2, A2DP, LE","Li-Ion 3000 mAh, non-removable",About 400 EUR
Meizu M5c,MEIZU,728899,21,"2017, May. Released 2017, June",144 x 70.5 x 8.3 mm (5.67 x 2.78 x 0.33 in),135 g (4.76 oz),"5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (uses shared SIM slot),16GB 2GB RAM,"8 MP, f/2.0, AF","5 MP, f/2.2","4.1, A2DP, LE","Li-Ion 3000 mAh, non-removable",About 140 EUR
Meizu E2,MEIZU,326506,25,"2017, April. Released 2017, April",153.7 x 75.7 x 7.5 mm (6.05 x 2.98 x 0.30 in),155 g (5.47 oz),"5.5 inches, 82.6 cm2 (~71.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM, 64GB 4GB RAM","13 MP, f/2.2, PDAF","8 MP, f/2.0, 1/3.2"", 1.4µm","4.2, A2DP, LE","Li-Ion 3400 mAh, non-removable",About 210 EUR
Meizu M5s,MEIZU,631429,35,"2017, February. Released 2017, February",148.2 x 72.5 x 8.4 mm (5.83 x 2.85 x 0.33 in),143 g (5.04 oz),"5.2 inches, 74.5 cm2 (~69.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)",microSDXC (uses shared SIM slot),"16GB 3GB RAM, 32GB 3GB RAM","13 MP, f/2.2, PDAF","5 MP, f/2.0","4.0, A2DP, LE","Li-Ion 3000 mAh, non-removable",About 130 EUR
Meizu M5 Note,MEIZU,1434347,80,"2016, December. Released 2016, December",153.6 x 75.8 x 8.2 mm (6.05 x 2.98 x 0.32 in),175 g (6.17 oz),"5.5 inches, 82.6 cm2 (~70.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)",microSDXC (uses shared SIM slot),"16GB 4GB RAM, 32GB 3GB RAM, 64GB 4GB RAM","13 MP, f/2.2, PDAF","5 MP, f/2.0","4.0, A2DP, LE","Li-Ion 4000 mAh, non-removable",About 190 EUR
Meizu M3x,MEIZU,411946,36,"2016, November. Released 2016, December",153.8 x 76 x 7.4 mm (6.06 x 2.99 x 0.29 in),165 g (5.82 oz),"5.5 inches, 83.4 cm2 (~71.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM","12 MP, f/2.0, 1/2.9"", 1.25µm, PDAF","5 MP, f/2.0, 1/4"", 1.4µm","4.1, A2DP, LE","Li-Ion 3200 mAh, non-removable",
Meizu Pro 6 Plus,MEIZU,777261,123,"2016, November. Released 2016, November",155.6 x 77.3 x 7.3 mm (6.13 x 3.04 x 0.29 in),158 g (5.57 oz),"5.7 inches, 89.6 cm2 (~74.5% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)",No,"64GB 4GB RAM, 128GB 4GB RAM","12 MP, f/2.0, 1/2.9"", 1.25µm, PDAF, Laser AF, 4-axis OIS","5 MP, f/2.0, 1/4"", 1.4µm","4.1, A2DP, LE","Li-Ion 3400 mAh, non-removable",About 550 EUR
