Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Gigabyte GSmart GS202,GIGABYTE,310915,18,"2012, December. Released 2012, December",130.5 x 66.5 x 10.9 mm (5.14 x 2.62 x 0.43 in),147.6 g (5.19 oz),"4.3 inches, 52.6 cm2 (~60.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",VGA,3.0,"Li-Ion 1500 mAh, removable",About 110 EUR
Gigabyte GSmart G1362,GIGABYTE,204363,9,"2012, August. Released 2012, September",132.5 x 67.7 x 11 mm (5.22 x 2.67 x 0.43 in),155 g (5.47 oz),"4.3 inches, 51.0 cm2 (~56.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~228 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,"5 MP, AF",VGA,3.0,Removable Li-Ion 1550 mAh battery,About 210 EUR
Gigabyte GSmart G1355,GIGABYTE,312794,7,"2012, February. Released 2012, September",129.8 x 69.8 x 11.5 mm (5.11 x 2.75 x 0.45 in),168 g (5.93 oz),"4.3 inches, 52.6 cm2 (~58.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",microSDHC (dedicated slot),1GB 512MB RAM,"5 MP, AF",No,"2.1, A2DP, EDR",Removable Li-Ion 1500 mAh battery,About 190 EUR
Gigabyte GSmart G1345,GIGABYTE,261746,9,"2011, Q2",120 x 62.5 x 13.9 mm (4.72 x 2.46 x 0.55 in),123.3 g (4.34 oz),"3.5 inches, 36.5 cm2 (~48.6% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",microSDHC (dedicated slot),"512MB RAM, 512MB","5 MP, AF",No,"2.1, A2DP, EDR",Removable Li-Ion 1500 mAh battery,
Gigabyte GSmart G1342 Houston,GIGABYTE,161537,9,2011,121 x 62.5 x 12.5 mm (4.76 x 2.46 x 0.49 in),120 g (4.23 oz),"3.5 inches, 36.5 cm2 (~48.2% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",microSDHC (dedicated slot),1GB 512MB RAM,3.15 MP,No,"3.0, A2DP, EDR",Removable Li-Ion 1500 mAh battery,
Gigabyte GSmart M3447,GIGABYTE,199644,7,2011. Released 2011,110 x 59 x 13 mm (4.33 x 2.32 x 0.51 in),95 g (3.35 oz),"2.4 inches, 17.8 cm2 (~27.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),"64MB RAM, 128MB ROM",2 MP,Yes,"2.1, A2DP, EDR",Removable Li-Ion 900 mAh battery,
Gigabyte GSmart G1310,GIGABYTE,321476,8,"2011, January. Released 2011, July",113.5 x 60 x 12.9 mm (4.47 x 2.36 x 0.51 in),117 g (4.13 oz),"3.2 inches, 30.5 cm2 (~44.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",microSDHC (dedicated slot),"256MB RAM, 512MB","5 MP, AF",No,"2.1, A2DP, EDR",Removable Li-Po 1260 mAh battery,About 10 EUR
Gigabyte GSmart G1317 Rola,GIGABYTE,300402,9,"2010, November. Released 2011, April",113.5 x 60 x 13.3 mm (4.47 x 2.36 x 0.52 in),116 g (4.09 oz),"3.2 inches, 29.1 cm2 (~42.8% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)",microSDHC (dedicated slot),512MB 256MB RAM,3.15 MP,No,"2.1, A2DP, EDR",Removable Li-Ion 1260 mAh battery,About 130 EUR
Gigabyte GSmart G1315 Skate,GIGABYTE,252673,7,"2011. Released 2011, October",113.5 x 61.3 x 13.3 mm (4.47 x 2.41 x 0.52 in),118 g (4.16 oz),"3.5 inches, 36.5 cm2 (~52.4% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",microSDHC (dedicated slot),"256MB RAM, 512MB","5 MP, AF",No,"2.1, A2DP",Removable Li-Ion 1260 mAh battery,
Gigabyte GSmart S1205,GIGABYTE,543398,9,"2010, March. Released 2010, April",110.6 x 55 x 13.1 mm (4.35 x 2.17 x 0.52 in),114.5 (4.02 oz),"3.2 inches, 29.1 cm2 (~47.9% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)",microSDHC (dedicated slot),"256MB ROM, 128MB RAM",3.15 MP,No,"2.1, A2DP",Removable Li-Po 1320 mAh battery,About 150 EUR
