Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Philips 760,PHILIPS,235167,8,"2005, Q1","91 x 44 x 25 mm, 92 cc (3.58 x 1.73 x 0.98 in)",104 g (3.67 oz),,"128 x 160 pixels, 8 lines",No,18MB,1.3 MP,No,No,Removable Li-Ion 720 mAh battery,
Philips 568,PHILIPS,178125,9,"2004, Q4",98 x 44 x 18 mm (3.86 x 1.73 x 0.71 in),87 g (3.07 oz),,"128 x 160 pixels, 5 lines",No,8MB,VGA,No,No,Removable Li-Ion 720 mAh battery,
Philips 655,PHILIPS,230391,8,"2004, Q3","85 x 45 x 24 mm, 75 cc (3.35 x 1.77 x 0.94 in)",85 g (3.00 oz),,"128 x 160 pixels, 7 lines",No,6MB,VGA,No,No,Removable Li-Ion 600 mAh battery,
Philips Xenium 9@9i,PHILIPS,105198,10,"2005, Q1","89.7 x 46.5 x 25.3 mm, 95 cc (3.53 x 1.83 x 1.00 in)",104 g (3.67 oz),,"128 x 160 pixels, 7 lines",No,20MB,1.3 MP,No,No,Removable Li-Ion 1100 mAh battery,
Philips Xenium 9@98,PHILIPS,102279,10,"2005, Q1","107 x 45 x 19.2 mm, 92 cc (4.21 x 1.77 x 0.76 in)",94 g (3.32 oz),,"101 x 80 pixels, 5 lines",No,8MB,No,,No,Removable Li-Ion 1050 mAh battery,
Philips 162,PHILIPS,118824,8,"2005, Q1","98 x 45 x 18.5 mm, 73 cc (3.86 x 1.77 x 0.73 in)",82 g (2.89 oz),,"101 x 80 pixels, 5 lines",No,4MB,No,,No,Removable Li-Ion 720 mAh battery,
Philips 650,PHILIPS,223478,9,"2004, Q2",88 x 46 x 24.5 mm (3.46 x 1.81 x 0.96 in),93 g (3.28 oz),,"128 x 160 pixels, 7 lines",No,7MB,No,,No,Removable Li-Ion 1100 mAh battery,
Philips 859,PHILIPS,123901,8,"2004, Q3","88 x 46 x 23 mm, 77 cc (3.46 x 1.81 x 0.91 in)",94 g (3.32 oz),,"128 x 160 pixels, 7 lines",No,7MB,VGA,No,No,Removable Li-Ion 600 mAh battery,
Philips 855,PHILIPS,202604,8,"2004, Q2","85 x 47 x 25 mm, 77 cc (3.35 x 1.85 x 0.98 in)",91 g (3.21 oz),,"128 x 160 pixels, 7 lines",No,9MB,VGA,No,No,Removable Li-Ion 600 mAh battery,
Philips 759,PHILIPS,219477,10,"2004, Q1",98 x 44 x 18 mm (3.86 x 1.73 x 0.71 in),89 g (3.14 oz),,"128 x 160 pixels, 6 lines",No,7MB,VGA,No,No,Removable Li-Ion battery,
Philips 755,PHILIPS,217900,10,"2004, Q1","106 x 46 x 18 mm, 75 cc (4.17 x 1.81 x 0.71 in)",89 g (3.14 oz),,"128 x 160 pixels, 9 lines",No,7MB,VGA,No,No,Removable Li-Ion 720 mAh battery,
Philips 659,PHILIPS,77885,7,"2004, Q2","79 x 43 x 21 mm, 70 cc (3.11 x 1.69 x 0.83 in)",82 g (2.89 oz),,"128 x 160 pixels, 6 lines",No,1.5MB,VGA,No,No,Removable Li-Ion 600 mAh battery,
Philips 550,PHILIPS,118146,8,"2004, Q1","106 x 46 x 18 mm, 75 cc (4.17 x 1.81 x 0.71 in)",89 g (3.14 oz),,"128 x 160 pixels, 9 lines",No,7MB,No,,No,Removable Li-Ion 720 mAh battery,
Philips 639,PHILIPS,138753,8,"2004, Q1","79 x 43 x 21 mm, 71 cc (3.11 x 1.69 x 0.83 in)",82 g (2.89 oz),,"128 x 128 pixels, 8 lines, 1:1 ratio",No,1.5MB,No,,No,Removable Li-Ion 600 mAh battery,
Philips 636,PHILIPS,82853,7,"2004, Q2","79 x 43 x 21 mm, 70 cc (3.11 x 1.69 x 0.83 in)",82 g (2.89 oz),,"128 x 128 pixels, 8 lines, 1:1 ratio",No,1.5MB,No,,No,Removable Li-Ion 600 mAh battery,
Philips 535,PHILIPS,186102,10,"2003, Q4",98 x 44 x 18 mm (3.86 x 1.73 x 0.71 in),92 g (3.25 oz),,"128 x 128 pixels, 6 lines, 1:1 ratio",No,1.9MB,VGA,No,No,Removable Li-Ion battery,
Philips 355,PHILIPS,168581,13,"2004, Q1","106 x 46 x 17 mm, 72 cc (4.17 x 1.81 x 0.67 in)",82 g (2.89 oz),,"128 x 128 pixels, 8 lines, 1:1 ratio",No,8MB,CIF,No,No,Removable Li-Ion battery,
Philips 350,PHILIPS,142735,10,"2003, Q3",106 x 46 x 17 mm (4.17 x 1.81 x 0.67 in),75 g (2.65 oz),,"112 x 112 pixels, 7 lines, 1:1 ratio",No,2MB,No,,No,Removable Li-Ion 720 mAh battery,
Philips 530,PHILIPS,246225,9,"2003, Q3",98 x 44 x 18 mm (3.86 x 1.73 x 0.71 in),85 g (3.00 oz),,"128 x 128 pixels, 6 lines, 1:1 ratio",No,1MB,No,,No,Removable Li-Ion 720 mAh battery,
Philips Xenium 9@9 ++,PHILIPS,153617,9,"2003, Q2","108 x 44 x 20 mm, 82 cc (4.25 x 1.73 x 0.79 in)",93 g (3.28 oz),,"101 x 80 pixels, 8 lines",No,,No,,No,Removable Li-Ion 850 mAh battery,
Philips 630,PHILIPS,138453,8,"2003, Q2","83 x 43 x 22 mm, 73 cc (3.27 x 1.69 x 0.87 in)",78 g (2.75 oz),,"128 x 128 pixels, 8 lines, 1:1 ratio",No,,No,,No,Removable Li-Ion 560 mAh battery,
Philips 330,PHILIPS,159543,9,"2003, Q2","83 x 43 x 22 mm, 64 cc (3.27 x 1.69 x 0.87 in)",79 g (2.79 oz),,"101 x 80 pixels, 8 lines",No,256 KB,No,,No,Removable Li-Ion 570 mAh battery,
Philips Fisio 825,PHILIPS,153551,9,2002,98 x 47 x 21 mm (3.86 x 1.85 x 0.83 in),85 g (3.00 oz),,"112 x 112 pixels, 9 lines, 1:1 ratio",No,,No,,Yes,Removable Li-Ion battery,
Philips Fisio 625,PHILIPS,100475,8,2002,"104 x 46 x 20 mm, 73 cc (4.09 x 1.81 x 0.79 in)",85 g (3.00 oz),,"101 x 80 pixels, 8 lines",No,,No,,No,Removable Li-Ion battery,
Philips Fisio 820,PHILIPS,153203,9,2002,98 x 47 x 21 mm (3.86 x 1.85 x 0.83 in),85 g (3.00 oz),,"120 x 130 pixels, 9 lines",No,,No,,Yes,Removable Li-Ion battery,
Philips Fisio 620,PHILIPS,106666,9,2002,"104 x 46 x 20 mm, 73 cc (4.09 x 1.81 x 0.79 in)",85 g (3.00 oz),,"101 x 80 pixels, 8 lines",No,,No,,No,Removable Li-Ion battery,
Philips Fisio 121,PHILIPS,67035,8,2002,"106 x 49 x 22 mm, 79 cc (4.17 x 1.93 x 0.87 in)",95 g (3.35 oz),,4 lines,No,,No,,No,Removable NiMh 750 mAh battery,
Philips Fisio 120,PHILIPS,114226,8,2002,"106 x 49 x 22 mm, 79 cc (4.17 x 1.93 x 0.87 in)",95 g (3.35 oz),,4 lines,No,,No,,No,Removable NiMh 750 mAh battery,
