Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
alcatel OT-902,ALCATEL,171520,16,"2012, June. Released 2012, June",115 x 61 x 10.4 mm (4.53 x 2.40 x 0.41 in),103.2 g (3.63 oz),"2.4 inches, 17.8 cm2 (~25.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),50MB,3.15 MP,No,"2.1, A2DP",Removable Li-Ion 1000 mAh battery,About 50 EUR
alcatel OT-819 Soul,ALCATEL,95521,12,2012. Released 2012,115 x 61 x 13 mm (4.53 x 2.40 x 0.51 in),103 g (3.63 oz),"2.4 inches, 17.8 cm2 (~25.4% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",microSD (dedicated slot),,2 MP,No,Yes,Removable Li-Ion battery,
alcatel OT-870,ALCATEL,133517,13,"2012, March. Released 2012, March",106 x 58 x 12.3 mm (4.17 x 2.28 x 0.48 in),126.8 g (4.44 oz),"2.0 inches, 12.4 cm2 (~20.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~200 ppi density)",microSDHC (dedicated slot),50MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 850 mAh battery,
alcatel OT-595,ALCATEL,96341,13,"2012, April. Released 2012, April",88 x 58 x 15.5 mm (3.46 x 2.28 x 0.61 in),101 g (3.56 oz),"2.0 inches, 12.6 cm2 (~24.7% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),microSDHC (dedicated slot),2MB,2 MP,No,"2.1, A2DP",Removable Li-Ion 850 mAh battery,
alcatel OT-358,ALCATEL,143242,15,"2012, April. Released 2012, September",106 x 58 x 11.9 mm (4.17 x 2.28 x 0.47 in),76 g (2.68 oz),"2.0 inches, 12.6 cm2 (~20.5% screen-to-body ratio)",220 x 176 pixels (~141 ppi density),microSDHC (dedicated slot),0.8MB,VGA,No,No,Removable Li-Ion 650 mAh battery,About 20 EUR
alcatel OT-310,ALCATEL,98687,12,"2012, February. Released 2012, February",103 x 58 x 11.9 mm (4.06 x 2.28 x 0.47 in),76 g (2.68 oz),"1.8 inches, 10.2 cm2 (~17.1% screen-to-body ratio)",160 x 128 pixels (~114 ppi density),microSD (dedicated slot),0.4MB,No,,No,Removable Li-Ion 500 mAh battery,
alcatel OT-318D,ALCATEL,115280,13,"2012, January. Released 2012, January",109 x 46 x 14 mm (4.29 x 1.81 x 0.55 in),71 g (2.50 oz),"1.8 inches, 10.2 cm2 (~20.3% screen-to-body ratio)",120 x 160 pixels (~114 ppi density),microSD (dedicated slot),0.2MB,VGA,No,2.0,Removable Li-Ion 650 mAh battery,
alcatel OT-317D,ALCATEL,100511,10,"2012, March. Released 2012, March",109 x 46 x 14 mm (4.29 x 1.81 x 0.55 in),71 g (2.50 oz),"1.8 inches, 10.2 cm2 (~20.3% screen-to-body ratio)",120 x 160 pixels (~114 ppi density),microSD (dedicated slot),0.2MB,VGA,No,No,Removable Li-Ion 650 mAh battery,
alcatel OT-308,ALCATEL,125113,11,"2012, February. Released 2012, February",109 x 46 x 14 mm (4.29 x 1.81 x 0.55 in),69 g (2.43 oz),"1.5 inches, 7.3 cm2 (~14.5% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~121 ppi density)",microSD (dedicated slot),1MB,VGA,No,No,Removable Li-Ion 500 mAh battery,About 30 EUR
alcatel OT-282,ALCATEL,192937,12,"2011, December. Released 2011, December",110 x 56.5 x 13.5 mm (4.33 x 2.22 x 0.53 in),88 g (3.10 oz),"1.8 inches, 10.2 cm2 (~16.4% screen-to-body ratio)",160 x 128 pixels (~114 ppi density),No,,No,,No,Removable Li-Ion 1000 mAh battery,About 60 EUR
