Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Fujitsu Siemens T830,FUJITSU SIEMENS,254375,19,"2006, August",126 x 64 x 21 mm (4.96 x 2.52 x 0.83 in),190 g (6.70 oz),"2.4 inches, 18.6 cm2 (~23.0% screen-to-body ratio)","240 x 240 pixels, 1:1 ratio (~141 ppi density)",SD,"64MB RAM, 128MB ROM","2 MP, AF",VGA videocall camera,2.0,Removable Li-Ion 1500 mAh battery,
Fujitsu Siemens T810,FUJITSU SIEMENS,128112,11,"2006, August",126 x 64 x 21 mm (4.96 x 2.52 x 0.83 in),190 g (6.70 oz),"2.4 inches, 18.6 cm2 (~23.0% screen-to-body ratio)","240 x 240 pixels, 1:1 ratio (~141 ppi density)",SD,"64MB RAM, 128MB ROM",No,Yes,2.0,Removable Li-Ion 1500 mAh battery,
