Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Energizer Energy 240,ENERGIZER,69726,2,"2015, January. Released 2015, June",125 x 58.5 x 19 mm (4.92 x 2.30 x 0.75 in),134 g (4.73 oz),"2.4 inches, 17.8 cm2 (~24.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC,128MB 32MB RAM,3.15 MP,No,"2.1, A2DP","Li-Ion 1900 mAh, removable",
Energizer Energy 200,ENERGIZER,64044,0,"2015, January. Released 2015, June",121.7 x 55.8 x 19.8 mm (4.79 x 2.20 x 0.78 in),122 g (4.30 oz),"2.0 inches, 12.4 cm2 (~18.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",microSDHC,8MB 8MB RAM,1.3 MP,No,"2.1, A2DP, EDR","Li-Ion 1450 mAh, removable",
Energizer Energy 100,ENERGIZER,132944,3,"2015, November. Released 2016, February",129 x 63 x 15 mm (5.08 x 2.48 x 0.59 in),112 g (3.95 oz),"2.4 inches, 17.8 cm2 (~21.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC (dedicated slot),4MB 4MB RAM,VGA,No,2.1,"Li-Ion 1500 mAh, removable",
Energizer Energy E551S,ENERGIZER,46747,0,"2019, February",-,-,"5.5 inches, 83.4 cm2","480 x 854 pixels, 16:9 ratio (~178 ppi density)",microSDXC (uses shared SIM slot),8GB 1GB RAM,8 MP,5 MP,"4.0, A2DP, LE",Li-Ion 2500 mAh battery,
Energizer Energy E401,ENERGIZER,47346,1,"2019, February",-,-,"4.0 inches, 44.1 cm2","480 x 854 pixels, 16:9 ratio (~245 ppi density)",microSDHC (uses shared SIM slot),8GB 1GB RAM,5 MP,2 MP,"4.0, A2DP, LE",Li-Ion 2000 mAh battery,
Energizer Hardcase H242S,ENERGIZER,50310,4,"2019, February",125.3 x 54 x 14.5 mm (4.93 x 2.13 x 0.57 in),-,"2.4 inches, 17.8 cm2 (~26.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC,512MB 256MB RAM,0.3 MP,0.3 MP,2.1,Li-Ion 1500 mAh battery,
Energizer Hardcase H591S,ENERGIZER,74370,11,"2019, February",164.2 x 79.4 x 12.2 mm (6.46 x 3.13 x 0.48 in),260 g (9.17 oz),"5.99 inches, 98.9 cm2 (~75.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~368 ppi density)",microSDHC (uses shared SIM slot),64GB 6GB RAM,"16 MP, AF
0.3 MP, (depth)","8 MP
VGA, depth sensor","4.2, A2DP, LE","Li-Ion 5800 mAh, non-removable",
Energizer Ultimate U570S,ENERGIZER,63919,3,"2019, January",148.8 x 70.5 x 8.6 mm (5.86 x 2.78 x 0.34 in),-,"5.7 inches, 81.1 cm2 (~77.3% screen-to-body ratio)","720 x 1520 pixels, 19:9 ratio (~295 ppi density)",microSDXC (uses shared SIM slot),32GB 4GB RAM,"16 MP, PDAF
2 MP, (depth)","16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE","Li-Ion 3000 mAh, removable",
Energizer Ultimate U620S,ENERGIZER,75220,5,"2019, January",155.8 x 75.5 x 8.3 mm (6.13 x 2.97 x 0.33 in),-,"6.2 inches, 97.6 cm2 (~82.9% screen-to-body ratio)","720 x 1520 pixels, 18.5:9 ratio (~265 ppi density)",microSDXC (uses shared SIM slot),64GB 4GB RAM,"16 MP, PDAF
2 MP
0.3 MP, (depth)","16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE","Li-Po 4000 mAh, removable",
Energizer Ultimate U630S Pop,ENERGIZER,94078,3,"2019, January",157.9 x 78.9 x 9.6 mm (6.22 x 3.11 x 0.38 in),-,"6.3 inches, 100.7 cm2 (~80.9% screen-to-body ratio)","720 x 1480 pixels, 18.5:9 ratio (~261 ppi density)",microSDXC (uses shared SIM slot),64GB 4GB RAM,"16 MP, PDAF
2 MP, (depth)","Motorized pop-up 16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm
Motorized pop-up 2 MP, depth sensor","5.0, A2DP, LE","Li-Ion 3500 mAh, non-removable",
Energizer Ultimate U650S,ENERGIZER,110578,7,"2019, January",162.5 x 76.5 x 8.2 mm (6.40 x 3.01 x 0.32 in),-,"6.5 inches, 107.2 cm2 (~86.3% screen-to-body ratio)","720 x 1480 pixels, 18.5:9 ratio (~253 ppi density)",microSDXC (uses shared SIM slot),128GB 4GB RAM,"16 MP, PDAF
2 MP, (depth)","16 MP, f/2.2, 26mm (wide), 1/3.06"", 1.0µm","5.0, A2DP, LE","Li-Ion 3500 mAh, non-removable",
