Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Archos 50b Cobalt,ARCHOS,44890,0,"2017, January. Released 2017, January",144 x 72 x 0 mm (5.67 x 2.83 x 0.0 in),160 g (5.64 oz),"5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,"16GB 1GB RAM, 32GB 2GB RAM","13 MP, AF",2 MP,"4.0, A2DP","Li-Ion 2100 mAh, removable",
Archos Diamond 2 Plus,ARCHOS,107489,19,"2016, March. Released 2016, August",148.3 x 73.8 x 8.3 mm (5.84 x 2.91 x 0.33 in),193 g (6.81 oz),"5.5 inches, 83.4 cm2 (~76.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),64GB 4GB RAM,"20.7 MP, f/2.4, PDAF","8 MP, f/1.9, 22mm (wide)","4.0, A2DP, LE, EDR, aptX","Li-Ion 2950 mAh, non-removable",About 250 EUR
Archos 55 Cobalt Plus,ARCHOS,103064,4,"2016, January. Released 2016, March",152.5 x 77 x 8.3 mm (6.00 x 3.03 x 0.33 in),130 g (4.59 oz),"5.5 inches, 83.4 cm2 (~71.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDXC,16GB 2GB RAM,"13 MP, AF",2 MP,"4.0, A2DP","Li-Ion 2700 mAh, non-removable",
Archos 50 Cobalt,ARCHOS,73094,1,"2016, January. Released 2016, March",141.5 x 71.5 x 9.2 mm (5.57 x 2.81 x 0.36 in),135 g (4.76 oz),"5.0 inches, 68.9 cm2 (~68.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,8GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP","Li-Ion 2000 mAh, non-removable",
Archos Diamond Plus,ARCHOS,106591,7,"2015, September. Released 2015, November",152.6 x 76.4 x 8.4 mm (6.01 x 3.01 x 0.33 in),160 g (5.64 oz),"5.5 inches, 83.4 cm2 (~71.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDXC (uses shared SIM slot),16GB 2GB RAM,"16 MP, AF",8 MP,"4.0, LE","Li-Ion 2850 mAh, non-removable",
Archos Diamond S,ARCHOS,86297,3,"2015, September. Released 2015, November",145 x 71.5 x 6.5 mm (5.71 x 2.81 x 0.26 in),118 g (4.16 oz),"5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,16GB 2GB RAM,"16 MP, 1/2.8"", 1.12µm, AF",8 MP,"4.0, LE","Li-Ion 2300 mAh, non-removable",
Archos 50d Helium 4G,ARCHOS,125187,6,"2015, July. Released 2015, July",146 x 72.2 x 8.4 mm (5.75 x 2.84 x 0.33 in),154 g (5.43 oz),"5.0 inches, 68.9 cm2 (~65.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSD,8GB 1GB RAM,"13 MP, AF",5 MP,"4.0, LE","Li-Ion 2100 mAh, removable",About 140 EUR
Archos 50b Helium 4G,ARCHOS,168939,3,"2014, October. Released 2014, December",145 x 71.5 x 9 mm (5.71 x 2.81 x 0.35 in),160 g (5.64 oz),"5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,8GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP","Li-Po 2000 mAh, removable",About 150 EUR
Archos 50 Diamond,ARCHOS,197882,17,"2014, October. Released 2015, January",146 x 70.4 x 8 mm (5.75 x 2.77 x 0.31 in),142 g (5.01 oz),"5.0 inches, 69.2 cm2 (~67.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~440 ppi density)",microSDXC,16GB 2GB RAM,"16 MP, AF",8 MP,"4.0, A2DP","Li-Po 2700 mAh, non-removable",About 200 EUR
Archos 40 Cesium,ARCHOS,155503,9,"2014, September. Released 2014, September",-,,"4.0 inches, 45.5 cm2","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC,4GB 512MB RAM,"5 MP, AF",2 MP,"4.0, A2DP, EDR","Li-Ion 1700 mAh, removable",About 80 EUR
