Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Sharp GX18,SHARP,153130,9,"2008, March. Released 2008, June",106 x 45 x 11.5 mm (4.17 x 1.77 x 0.45 in),70 g (2.47 oz),"1.8 inches, 10.2 cm2 (~21.4% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),No,7MB,VGA,No,2.0,Removable Li-Ion battery,About 60 EUR
Sharp 880SH,SHARP,246973,9,"2007, September",101 x 47.8 x 15 mm (3.98 x 1.88 x 0.59 in),93 g (3.28 oz),"2.2 inches, 15.0 cm2 (~31.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",microSD (dedicated slot),50MB,"2 MP, AF",Videocall camera,"2.0, A2DP",Removable Li-Ion (XN-1BT80),
Sharp GX34,SHARP,114720,10,"2007, November. Released 2007, November",93 x 44.6 x 21 mm (3.66 x 1.76 x 0.83 in),87 g (3.07 oz),"1.9 inches, 11.4 cm2 (~27.4% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),microSD (dedicated slot),9MB,2 MP,No,2.0,Removable Li-Ion battery,
Sharp GX33,SHARP,131494,8,"2007, Q3",93 x 44.6 x 21 mm (3.66 x 1.76 x 0.83 in),87 g (3.07 oz),"1.9 inches, 11.4 cm2 (~27.4% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),No,9MB,VGA,No,2.0,Removable Li-Ion battery,
Sharp 705SH,SHARP,338711,9,"2006, May",101 x 50 x 17 mm (3.98 x 1.97 x 0.67 in),104 g (3.67 oz),"2.2 inches, 33 x 45 mm, 15.0 cm2 (~29.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",microSD (dedicated slot),,2 MP,CIF videocall camera,Yes,Removable Li-Ion battery,
Sharp 904,SHARP,429076,12,"2006, February",104 x 50 x 28 mm (4.09 x 1.97 x 1.10 in),151 g (5.33 oz),"2.4 inches, 37 x 48 mm, 17.8 cm2 (~34.3% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~333 ppi density)",miniSD,20MB,"3.15 MP, AF, 2x optical zoom",CIF videocall camera,Yes,Removable Li-Ion battery,
Sharp 770SH,SHARP,360455,13,"2006, March",101 x 50 x 17.1 mm (3.98 x 1.97 x 0.67 in),101 g (3.56 oz),"2.2 inches, 33 x 45 mm, 15.0 cm2 (~29.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",microSD (dedicated slot),20MB,1.3 MP,Videocall camera,1.1,Removable Li-Ion 820 mAh battery,
Sharp 550SH,SHARP,217375,9,"2006, February",111 x 47 x 18.5 mm (4.37 x 1.85 x 0.73 in),98 g (3.46 oz),"2.0 inches, 30 x 40 mm, 12.4 cm2 (~23.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",microSD (dedicated slot),20MB,1.3 MP,Videocall camera,1.1,Removable Li-Ion battery,
Sharp GX29,SHARP,401599,11,"2006, February",93.8 x 46 x 20.3 mm (3.69 x 1.81 x 0.80 in),92 g (3.25 oz),"2.0 inches, 30 x 40 mm, 12.4 cm2 (~28.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",No,2.1MB,VGA,No,1.1,Removable Li-Ion battery,
Sharp 903,SHARP,951793,16,"2005, July",109 x 50 x 29 mm (4.29 x 1.97 x 1.14 in),140 g (4.94 oz),"2.4 inches, 36 x 48 mm, 17.8 cm2 (~32.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","miniSD, 64 MB included",8MB,"3.15 MP, 2x optical zoom",Videocall camera,1.1,Removable Li-Ion 900 mAh battery,
Sharp 703,SHARP,345951,9,"2005, July",99 x 47 x 23 mm (3.90 x 1.85 x 0.91 in),107 g (3.77 oz),"2.0 inches, 30 x 40 mm, 12.4 cm2 (~26.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",miniSD,8MB,1.3 MP,Videocall camera,1.1,Removable Li-Ion battery,
Sharp GX17,SHARP,433635,12,"2005, Q1",106 x 45.5 x 17.4 mm (4.17 x 1.79 x 0.69 in),85 g (3.00 oz),"1.9 inches, 11.2 cm2 (~23.2% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~105 ppi density)",No,,VGA,No,1.1,Removable Li-Ion (XN-1BT30),
Sharp GX40,SHARP,155559,10,"2005, Q2",93 x 46 x 22 mm (3.66 x 1.81 x 0.87 in),98 g (3.46 oz),,"240 x 320 pixels, 2.0 inch, 4:3 ratio",miniSD,,1.3 MP,No,1.1,Removable Li-Ion battery,
Sharp 902,SHARP,651112,15,"2004, Q3",102 x 50 x 26 mm (4.02 x 1.97 x 1.02 in),149 g (5.26 oz),"2.4 inches, 36 x 48 mm, 17.8 cm2 (~35.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","SD/MMC, up to 1 GB, 32 MB included",26MB,"2 MP, 2x optical zoom",Yes,1.1,Removable Li-Ion 870 mAh battery (XN-1BT90),
Sharp 802,SHARP,280828,11,"2004, Q3",102 x 50 x 26 mm (4.02 x 1.97 x 1.02 in),149 g (5.26 oz),"2.4 inches, 36 x 48 mm, 17.8 cm2 (~35.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)","SD/MMC, 32 MB included",8MB,1.3 MP,Yes,1.1,Removable Li-Ion 870 mAh battery (XN-1BT90),
Sharp TM200,SHARP,221617,9,"2004, Q4",96 x 49 x 27 mm (3.78 x 1.93 x 1.06 in),120 g (4.23 oz),"2.2 inches, 33 x 45 mm, 15.0 cm2 (~31.9% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~182 ppi density)",SD,9MB,"2 MP, AF",No,1.1,Removable Li-Ion 840 mAh battery,About 460 EUR
Sharp GX25/GZ200,SHARP,513253,16,"2004, Q3",92 x 46 x 23.5 mm (3.62 x 1.81 x 0.93 in),90 g (3.17 oz),,"320 x 240 pixels, 4:3 ratio",No,,VGA,No,1.1,Removable Li-Ion 780 mAh battery,
