Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
XCute DV80,XCUTE,360521,9,"2006, February",103 x 48 x 23 mm (4.06 x 1.89 x 0.91 in),135 g (4.76 oz),,640 x 240 pixels,miniSD,,"5 MP, AF",No,Yes,Removable Li-Ion battery,
XCute DV50,XCUTE,224710,11,"2006, February",104 x 46 x 19 mm (4.09 x 1.81 x 0.75 in),100 g (3.53 oz),,640 x 240 pixels,miniSD,,"5 MP, AF",No,No,Removable Li-Ion battery,
XCute DV2,XCUTE,374845,11,"2005, Q4",87 x 46.6 x 22 mm (3.43 x 1.83 x 0.87 in),118 g (4.16 oz),,640 x 240 pixels,miniSD,18MB,3.15 MP,No,No,Removable Li-Ion battery,
XCute DV1,XCUTE,295012,11,"2005, Q1",87 x 46.6 x 23.5 mm (3.43 x 1.83 x 0.93 in),118 g (4.16 oz),,640 x 240 pixels,miniSD,20MB,3.15 MP,No,No,Removable Li-Ion battery,
