Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Pantech PG-2800,PANTECH,120207,9,"2006, May",90 x 45 x 18.5 mm (3.54 x 1.77 x 0.73 in),80 g (2.82 oz),"2.0 inches, 12.6 cm2 (~31.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),microSD (dedicated slot),24MB,1.3 MP,No,1.2,Removable Li-Ion 800 mAh battery,
Pantech PG-3600V,PANTECH,174400,10,"2006, February",102.3 x 46.6 x 17.9 mm (4.03 x 1.83 x 0.70 in),94.2 g (3.32 oz),,176 x 220 pixels,microSD (dedicated slot),32MB,1.3 MP,No,"2.0, A2DP",Removable Li-Ion 800 mAh battery,
Pantech PG-3600,PANTECH,139620,11,"2005, Q4",94.9 x 43.2 x 16.8 mm (3.74 x 1.70 x 0.66 in),75 g (2.65 oz),,176 x 220 pixels,microSD (dedicated slot),22MB,1.3 MP,No,2.0,Removable Li-Po 800 mAh battery,
Pantech PG-3500,PANTECH,110496,8,"2005, Q4",92.7 x 45 x 16.4 mm (3.65 x 1.77 x 0.65 in),75 g (2.65 oz),,176 x 220 pixels,microSD (dedicated slot),22MB,1.3 MP,No,2.0,Removable Li-Po 800 mAh battery,
Pantech PG-1500,PANTECH,74800,9,"2005, Q3",90.7 x 44.6 x 15.9 mm (3.57 x 1.76 x 0.63 in),75 g (2.65 oz),,128 x 160 pixels,No,2.2MB,No,,No,Removable Li-Ion 790 mAh battery,
Pantech PG-8000,PANTECH,373367,9,"2005, Q4",99.8 x 51.8 x 16.1 mm (3.93 x 2.04 x 0.63 in),106 g (3.74 oz),"2.0 inches, 40 x 30 mm, 12.4 cm2 (~24.0% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~200 ppi density)",RS-MMC,8.4MB,2 MP,No,1.2,Removable Li-Ion 820 mAh battery,
Pantech PG-6200,PANTECH,148204,8,"2006, February",87 x 43.6 x 20.9 mm (3.43 x 1.72 x 0.82 in),92 g (3.25 oz),"1.9 inches, 30 x 37 mm, 11.4 cm2 (~30.0% screen-to-body ratio)",176 x 220 pixels (~148 ppi density),microSD (dedicated slot),,2 MP,No,"1.2, A2DP",Removable Li-Ion 570 mAh battery,
Pantech PG-6100,PANTECH,304277,9,"2005, Q3",82 x 47.5 x 25 mm (3.23 x 1.87 x 0.98 in),115 g (4.06 oz),,176 x 220 pixels,RS-MMC,,2 MP,No,1.2,Removable Li-Ion battery,
Pantech PG-1400,PANTECH,131652,9,"2005, Q3",103 x 42.5 x 12.8 mm (4.06 x 1.67 x 0.50 in),75 g (2.65 oz),,"128 x 128 pixels, 1:1 ratio",No,3MB,VGA,No,No,Removable Li-Ion 720 mAh battery,
Pantech PG-1200,PANTECH,83250,9,"2005, Q2",90 x 45.5 x 23.3 mm (3.54 x 1.79 x 0.92 in),91.5 g (3.21 oz),,128 x 160 pixels,No,,VGA,No,No,Removable Li-Ion 700 mAh battery,
Pantech PG-3200,PANTECH,187891,9,"2005, Q2",70 x 43 x 18 mm (2.76 x 1.69 x 0.71 in),70 g (2.47 oz),,"128 x 128 pixels, 1:1 ratio",No,3.5MB,VGA,No,No,Removable Li-Ion 760 mAh battery,
Pantech PG-1000s,PANTECH,76780,7,"2005, Q2",82 x 42 x 23.3 mm (3.23 x 1.65 x 0.92 in),80 g (2.82 oz),,128 x 160 pixels,No,,No,,No,Removable Li-Ion 670 mAh battery,
Pantech GF500,PANTECH,95835,8,"2005, Q1",89 x 46 x 22 mm (3.50 x 1.81 x 0.87 in),83 g (2.93 oz),,128 x 160 pixels,No,8.4MB,1.3 MP,No,No,Removable Li-Ion battery,
Pantech PG3000,PANTECH,134584,7,"2005, Q1",87 x 42 x 22 mm (3.43 x 1.65 x 0.87 in),99 g (3.49 oz),,128 x 160 pixels,No,8.4MB,1.3 MP,No,No,Removable Li-Ion 850 mAh battery,
Pantech GF100,PANTECH,80629,7,"2005, Q1",82 x 44 x 22.5 mm (3.23 x 1.73 x 0.89 in),85 g (3.00 oz),,"128 x 128 pixels, 1:1 ratio",No,1.8MB,No,,No,Removable Li-Ion 680 mAh battery,
Pantech G670,PANTECH,91025,7,"2004, Q4",80 x 40 x 21 mm (3.15 x 1.57 x 0.83 in),85 g (3.00 oz),,128 x 160 pixels,No,1.8MB,VGA,No,No,Removable Li-Ion battery,
Pantech GI100,PANTECH,188529,9,"2004, Q2",82 x 40 x 22 mm (3.23 x 1.57 x 0.87 in),82 g (2.89 oz),,128 x 160 pixels,No,13.5MB,1.3 MP,No,No,Removable Li-Ion 780 mAh battery,
Pantech GF200,PANTECH,107394,9,"2004, Q2",81 x 42 x 22 mm (3.19 x 1.65 x 0.87 in),85 g (3.00 oz),,128 x 160 pixels,No,8.4MB,VGA,No,No,Removable Li-Ion 820 mAh battery,
Pantech GB300,PANTECH,116640,10,"2004, Q2",99 x 46 x 18 mm (3.90 x 1.81 x 0.71 in),72 g (2.54 oz),"1.6 inches, 28 x 30 mm, 8.3 cm2 (~18.1% screen-to-body ratio)","128 x 128 pixels, 1.5 inches, 1:1 ratio (~113 ppi density)",No,2MB,No,,No,Removable Li-Ion 850 mAh battery,
Pantech GB200,PANTECH,86487,8,"2004, Q4",80 x 40 x 20 mm (3.15 x 1.57 x 0.79 in),80 g (2.82 oz),,128 x 160 pixels,No,2.8MB,VGA,No,No,Removable Li-Ion 680 mAh battery,
Pantech GB100,PANTECH,84560,7,"2004, Q2",80 x 42 x 21 mm (3.15 x 1.65 x 0.83 in),80 g (2.82 oz),,"128 x 128 pixels, 1:1 ratio",No,750 KB,No,,No,Removable Li-Ion 640 mAh battery,
Pantech G900,PANTECH,81038,8,2004,80 x 40 x 20 mm (3.15 x 1.57 x 0.79 in),80 g (2.82 oz),,128 x 160 pixels,No,,VGA,No,No,Removable Li-Ion battery,
Pantech G600,PANTECH,88655,9,2004,87.3 x 46.5 x 22 mm (3.44 x 1.83 x 0.87 in),87 g (3.07 oz),,128 x 143 pixels,No,,VGA,No,No,Removable Li-Ion battery,
Pantech G800,PANTECH,107838,8,2004,85 x 41 x 22 mm (3.35 x 1.61 x 0.87 in),85 g (3.00 oz),,128 x 160 pixels,No,,VGA,No,1.1,Removable Li-Ion 760 mAh battery,
Pantech G700,PANTECH,99422,9,2004,80 x 42 x 22.8 mm (3.15 x 1.65 x 0.90 in),79 g (2.79 oz),,128 x 160 pixels,No,,No,,No,Removable Li-Ion battery,
Pantech G500,PANTECH,136601,9,2004,85 x 41 x 22 mm (3.35 x 1.61 x 0.87 in),90 g (3.17 oz),,"128 x 160 pixels, 8 lines",No,2.5MB,VGA,No,No,Removable Li-Ion battery,
Pantech G300,PANTECH,104448,10,2003,76 x 40 x 23.5 mm (2.99 x 1.57 x 0.93 in),75 g (2.65 oz),,"128 x 128 pixels, 1:1 ratio",No,,No,,No,Removable Li-Ion battery,
Pantech G200,PANTECH,78755,8,2003,83.5 x 46 x 20.5 mm (3.29 x 1.81 x 0.81 in),80 g (2.82 oz),,128 x 160 pixels,No,,No,,No,Removable Li-Ion battery,
Pantech Q80,PANTECH,76030,8,2003,83.5 x 46 x 21 mm (3.29 x 1.81 x 0.83 in),80 g (2.82 oz),,128 x 143 pixels,No,,No,,No,Removable Li-Ion battery,
