Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Amazon Fire HDX 8.9 (2014),AMAZON,137729,8,"2014, September. Released 2014, October",231 x 158 x 7.8 mm (9.09 x 6.22 x 0.31 in),375 g (Wi-Fi)/ 389 g (4G) (13.23 oz),"8.9 inches, 229.7 cm2 (~62.9% screen-to-body ratio)","2560 x 1600 pixels, 16:10 ratio (~339 ppi density)",No,"16GB 2GB RAM, 32GB 2GB RAM, 64GB 2GB RAM","8 MP, AF",,"4.0, A2DP","Li-Ion, non-removable",About 310 EUR
Amazon Fire Phone,AMAZON,2497910,124,"2014, June. Released 2014, July",139.2 x 66.5 x 8.9 mm (5.48 x 2.62 x 0.35 in),160 g (5.64 oz),"4.7 inches, 60.9 cm2 (~65.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",No,"32GB 2GB RAM, 64GB 2GB RAM","13 MP, AF, OIS",2.1 MP,3.0,"Li-Ion 2400 mAh, non-removable",About 160 EUR
