Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Gionee L800,GIONEE,284301,7,"2015, May. Released 2015, May",121 x 51 x 15.6 mm (4.76 x 2.01 x 0.61 in),123.4 g (4.34 oz),"2.6 inches, 20.9 cm2 (~33.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)",microSDHC (dedicated slot),"8MB RAM, 16MB",1.3 MP,No,2.0,"Li-Ion 3000 mAh, removable",
Gionee L700,GIONEE,195721,5,"2015, May. Released 2015, May",119.8 x 51.4 x 13.2 mm (4.72 x 2.02 x 0.52 in),102.3 g (3.60 oz),"2.6 inches, 20.9 cm2 (~34.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~154 ppi density)",microSDHC (dedicated slot),"8MB RAM, 16MB",1.3 MP,No,2.0,"Li-Ion 1700 mAh, removable",
Gionee Marathon M3,GIONEE,2491586,32,"2014, November. Released 2014, November",144.5 x 71.5 x 10.4 mm (5.69 x 2.81 x 0.41 in),180.3 g (6.35 oz),"5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (dedicated slot),8GB 1GB RAM,"8 MP, f/2.2, AF",2 MP,"4.0, A2DP","Li-Ion 5000 mAh, non-removable",About 170 EUR
Gionee Elife S5.1,GIONEE,2950777,31,"2014, September. Released 2014, November",139.8 x 67.4 x 5.2 mm (5.50 x 2.65 x 0.20 in),97.7 g (3.42 oz),"4.8 inches, 63.5 cm2 (~67.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~306 ppi density)",No,16GB 1GB RAM,"8 MP, f/2.2, AF","5 MP, f/2.4","4.0, A2DP","Li-Ion 2050 mAh, non-removable",About 240 EUR
Gionee Pioneer P6,GIONEE,727853,10,"2015, January. Released 2015, January",142.8 x 74.3 x 8.6 mm (5.62 x 2.93 x 0.34 in),150 g (5.29 oz),"5.0 inches, 68.9 cm2 (~64.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"5 MP, AF",2 MP,"4.0, A2DP","Li-Ion 1950 mAh, removable",About 120 EUR
Gionee Pioneer P5L,GIONEE,619587,6,"2014, November. Released 2014, November",143.5 x 72 x 8.3 mm (5.65 x 2.83 x 0.33 in),146.9 g (5.19 oz),"4.7 inches, 60.9 cm2 (~58.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",microSDXC (dedicated slot),16GB 1GB RAM,"8 MP, AF",5 MP,"4.0, A2DP","Li-Po 2300 mAh, removable",
Gionee Pioneer P4,GIONEE,1345019,26,"2014, June. Released 2014, June",135 x 66.5 x 9.1 mm (5.31 x 2.62 x 0.36 in),88.2 g (3.10 oz),"4.5 inches, 55.8 cm2 (~62.2% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"5 MP, AF",2 MP,2.1,"Li-Po 1800 mAh, removable",About 100 EUR
Gionee Ctrl V6L,GIONEE,186307,5,"2014, November. Released 2014, November",143 x 70.7 x 6.9 mm (5.63 x 2.78 x 0.27 in),124.5 g (4.41 oz),"5.0 inches, 68.9 cm2 (~68.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",5 MP,"4.0, A2DP","Li-Ion 1950 mAh, removable",
Gionee Ctrl V5,GIONEE,714159,15,"2014, Q1. Released 2014, Q1",134.5 x 67.7 x 8.1 mm (5.30 x 2.67 x 0.32 in),103.5 g (3.63 oz),"4.7 inches, 60.9 cm2 (~66.9% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~234 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",2 MP,2.0,"Li-Po 1800 mAh, removable",About 160 EUR
Gionee Elife S5.5,GIONEE,5081629,86,"2014, February. Released 2014, March",145.1 x 70.2 x 5.6 mm (5.71 x 2.76 x 0.22 in),133 g (4.69 oz),"5.0 inches, 68.9 cm2 (~67.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",No,16GB 2GB RAM,"13 MP, f/2.4, AF","5 MP, f/2.4","4.0, A2DP, EDR","Li-Ion 2300 mAh, non-removable",About 270 EUR
