Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Acer Liquid Z110,ACER,1119243,26,"2012, October. Released 2012, October",110 x 61.5 x 12.3 mm (4.33 x 2.42 x 0.48 in),100 g (3.53 oz),"3.5 inches, 36.5 cm2 (~53.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",microSDHC (dedicated slot),4GB 512MB RAM,3.15 MP,No,"3.0, A2DP","Li-Po 1300 mAh, removable",About 100 EUR
Acer Liquid Gallant E350,ACER,484041,18,"2012, August. Released 2012, September",129 x 65.9 x 9.9 mm (5.08 x 2.59 x 0.39 in),145 g (5.11 oz),"4.3 inches, 51.0 cm2 (~60.0% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",No,"3.0, A2DP, EDR",Removable Li-Ion 1500 mAh battery,About 160 EUR
Acer Liquid Gallant Duo,ACER,590041,12,"2012, July. Released 2012, September",129 x 65.9 x 9.9 mm (5.08 x 2.59 x 0.39 in),145 g (5.11 oz),"4.3 inches, 51.0 cm2 (~60.0% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",No,"3.0, A2DP, EDR",Removable Li-Ion 1500 mAh battery,About 140 EUR
Acer Liquid Glow E330,ACER,581693,12,"2012, February. Released 2012, August",117 x 58.5 x 11.5 mm (4.61 x 2.30 x 0.45 in),125 g (4.41 oz),"3.7 inches, 39.0 cm2 (~56.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)",microSDHC (dedicated slot),1GB 512MB RAM,"5 MP, AF",No,"3.0, A2DP, EDR",Removable Li-Ion 1300 mAh battery,About 120 EUR
Acer CloudMobile S500,ACER,950106,107,"2012, February. Released 2012, September",127 x 65.8 x 9.9 mm (5.0 x 2.59 x 0.39 in),122 (4.30 oz),"4.3 inches, 51.0 cm2 (~61.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~342 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",HD,"4.0, A2DP",Removable Li-Ion 1460 mAh battery,About 220 EUR
Acer Allegro,ACER,334947,14,"2011, October. Released 2011, November",116 x 59 x 13 mm (4.57 x 2.32 x 0.51 in),126 g (4.44 oz),"3.6 inches, 36.9 cm2 (~53.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~259 ppi density)",No,8GB,"5 MP, AF",No,"2.1, A2DP, EDR",Removable Li-Ion 1300 mAh battery,About 140 EUR
Acer Liquid Express E320,ACER,281900,10,"2011, September. Released 2011, November",115 x 60.8 x 13.4 mm (4.53 x 2.39 x 0.53 in),138 g (4.87 oz),"3.5 inches, 33.8 cm2 (~48.3% screen-to-body ratio)","320 x 480 pixels, 16:9 ratio (~210 ppi density)","microSDHC (dedicated slot), 2 GB included","512MB RAM, 512MB","5 MP, AF",No,"2.1, A2DP, EDR",Removable Li-Ion battery,About 90 EUR
Acer Iconia Smart,ACER,944132,16,"2011, February. Released 2011, August",141.7 x 64.5 x 13.6 mm (5.58 x 2.54 x 0.54 in),185 g (6.53 oz),"4.8 inches, 57.1 cm2 (~62.5% screen-to-body ratio)",480 x 1024 pixels (~236 ppi density),microSDHC (dedicated slot),8GB 512MB RAM,"8 MP, AF",2 MP,"2.1, A2DP, EDR",Removable Li-Po 1500 mAh battery,About 220 EUR
Acer Liquid mini E310,ACER,681632,14,"2011, January. Released 2011, April",110.4 x 57.5 x 13 mm (4.35 x 2.26 x 0.51 in),108 g (3.81 oz),"3.2 inches, 30.5 cm2 (~48.0% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)","microSDHC (dedicated slot), 2 GB included","512MB RAM, 512MB",5 MP,No,"2.1, A2DP, EDR",Removable Li-Ion 1300 mAh battery,About 120 EUR
Acer beTouch E210,ACER,457004,15,"2011, January. Released 2011, Q2",116 x 63 x 12 mm (4.57 x 2.48 x 0.47 in),109 g (3.84 oz),"2.6 inches, 20.9 cm2 (~28.6% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~154 ppi density)",microSDHC (dedicated slot),"256MB RAM, 512MB",3.15 MP,No,"2.1, A2DP, EDR",Removable Li-Ion 1300 mAh battery,About 150 EUR
Acer beTouch E140,ACER,247130,10,"2010, December. Released 2010, December",104.5 x 55.8 x 12.8 mm (4.11 x 2.20 x 0.50 in),95 g (3.35 oz),"2.8 inches, 24.3 cm2 (~41.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",microSDHC (dedicated slot),"256MB RAM, 512MB",3.15 MP,No,"2.1, A2DP, EDR",Removable Li-Ion 1300 mAh battery,About 110 EUR
Acer beTouch T500,ACER,205934,9,"2010, October. Released 2010, Q4",118.5 x 58 x 13.5 mm (4.67 x 2.28 x 0.53 in),130 g (4.59 oz),"3.2 inches, 30.5 cm2 (~44.4% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",microSDHC (dedicated slot),"256MB RAM, 512MB",3.15 MP,No,"2.1, A2DP",Removable Li-Ion 1500 mAh battery,About 70 EUR
Acer Liquid mt,ACER,744761,20,"2010, October. Released 2010, November",115 x 63 x 13.5 mm (4.53 x 2.48 x 0.53 in),135 g (4.76 oz),"3.6 inches, 36.9 cm2 (~50.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~259 ppi density)",microSDHC (dedicated slot),"512MB RAM, 512MB","5 MP, AF",No,"2.1, A2DP",Removable Li-Ion 1500 mAh battery,About 70 EUR
Acer beTouch E130,ACER,413791,18,"2010, June. Released 2010, August",115 x 62.5 x 11.5 mm (4.53 x 2.46 x 0.45 in),109 g (3.84 oz),"2.6 inches, 20.9 cm2 (~29.1% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~154 ppi density)",microSDHC (dedicated slot),"256MB RAM, 512MB",3.15 MP,No,"2.0, A2DP",Removable Li-Ion 1500 mAh battery,About 90 EUR
Acer beTouch E120,ACER,237107,10,"2010, June. Released 2010, Q3",104.5 x 54 x 13.2 mm (4.11 x 2.13 x 0.52 in),105 g (3.70 oz),"2.8 inches, 24.3 cm2 (~43.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",microSDHC (dedicated slot),"256MB RAM, 512MB",3.15 MP,No,"2.0, A2DP",Removable Li-Ion 1500 mAh battery,About 70 EUR
Acer Stream,ACER,545383,16,"2010, May. Released 2010, August",119.5 x 63 x 11.2 mm (4.70 x 2.48 x 0.44 in),140 g (4.94 oz),"3.7 inches, 39.0 cm2 (~51.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)","microSDHC (dedicated slot), 8 GB included",2GB 512MB RAM,"5 MP, AF",No,"2.1, A2DP",Removable Li-Ion 1400 mAh battery,About 130 EUR
Acer Liquid E,ACER,874838,15,"2010, February. Released 2010, August",115 x 62.5 x 12.5 mm (4.53 x 2.46 x 0.49 in),135 g (4.76 oz),"3.5 inches, 34.9 cm2 (~48.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~267 ppi density)",microSDHC (dedicated slot),"512MB RAM, 512MB","5 MP, AF",No,"2.0, A2DP",Removable Li-Ion 1350 mAh battery,About 90 EUR
Acer neoTouch P400,ACER,248825,8,"2010, February. Released 2010, May",115 x 59.3 x 12 mm (4.53 x 2.33 x 0.47 in),125 g (4.41 oz),"3.2 inches, 30.5 cm2 (~44.7% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",microSD (dedicated slot),"256MB RAM, 512MB ROM","3.15 MP, AF",No,"2.1, A2DP",Removable Li-Po 1090 mAh battery,About 100 EUR
Acer beTouch E400,ACER,305940,12,"2010, February. Released 2010, April",115 x 59.3 x 12 mm (4.53 x 2.33 x 0.47 in),125 g (4.41 oz),"3.2 inches, 30.5 cm2 (~44.7% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",microSD (dedicated slot),"256MB RAM, 512MB","3.15 MP, AF",No,"2.0, A2DP",Removable Li-Po 1090 mAh battery,About 80 EUR
