Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Panasonic P77,PANASONIC,193154,3,"2016, September. Released 2016, September",143 x 72 x 7.6 mm (5.63 x 2.83 x 0.30 in),126 g (4.44 oz),"5.0 inches, 68.9 cm2 (~66.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (uses shared SIM slot),"8GB 1GB RAM, 16GB 1GB RAM","8 MP, AF",2 MP,"4.0, A2DP","Li-Po 2000 mAh, removable",About 100 EUR
Panasonic Eluga Tapp,PANASONIC,180912,7,"2016, October. Released 2016, October",143 x 71 x 8.2 mm (5.63 x 2.80 x 0.32 in),138 g (4.87 oz),"5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC,16GB 2GB RAM,"8 MP, AF",5 MP,"4.0, A2DP","Li-Ion 2800 mAh, non-removable",About 150 EUR
Panasonic Eluga Arc 2,PANASONIC,295976,6,"2016, August. Released 2016, August",144 x 72 x 7.6 mm (5.67 x 2.83 x 0.30 in),147 g (5.19 oz),"5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (uses shared SIM slot),32GB 3GB RAM,"8 MP, AF",5 MP,"4.0, A2DP","Li-Ion 2450 mAh, non-removable",About 200 EUR
Panasonic Eluga Note,PANASONIC,1043662,20,"2016, July. Released 2016, July",146 x 74.5 x 8.2 mm (5.75 x 2.93 x 0.32 in),142 g (5.01 oz),"5.5 inches, 83.4 cm2 (~76.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",microSDHC (dedicated slot),32GB 3GB RAM,"16 MP, f/1.9, AF",5 MP,"4.0, A2DP","Li-Po 3000 mAh, removable",About 170 EUR
Panasonic Eluga A2,PANASONIC,538621,13,"2016, April. Released 2016, April",143.8 x 72 x 8.9 mm (5.66 x 2.83 x 0.35 in),167.5 g (5.93 oz),"5.0 inches, 68.9 cm2 (~66.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (dedicated slot),16GB 3GB RAM,"8 MP, AF",5 MP,"4.0, A2DP","Li-Ion 4000 mAh, non-removable",About 150 EUR
Panasonic Eluga I3,PANASONIC,246020,7,"2016, April. Released 2016, May",151 x 77 x 8.2 mm (5.94 x 3.03 x 0.32 in),-,"5.5 inches, 83.4 cm2 (~71.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDHC (dedicated slot),16GB 2GB RAM,"13 MP, AF",5 MP,"4.0, A2DP","Li-Ion 2700 mAh, removable",About 150 EUR
Panasonic Eluga I2 (2016),PANASONIC,224412,4,"2016, May. Released 2016, May",144.2 x 71.2 x 8.8 mm (5.68 x 2.80 x 0.35 in),-,"5.0 inches, 68.9 cm2 (~67.1% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),"16GB 2GB RAM, 16GB 3GB RAM","8 MP, AF",5 MP,"4.0, A2DP","Li-Ion 2000 mAh, removable",About 130 EUR
Panasonic Eluga Arc,PANASONIC,169656,1,"2016, April. Released 2016, May",139 x 67 x 8.1 mm (5.47 x 2.64 x 0.32 in),-,"4.7 inches, 60.9 cm2 (~65.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",microSDHC (dedicated slot),16GB 2GB RAM,"8 MP, AF",5 MP,"4.0, A2DP","Li-Ion 1800 mAh, non-removable",
Panasonic P66,PANASONIC,446613,4,"2016, February. Released 2016, February",142.4 x 70.9 x 8.4 mm (5.61 x 2.79 x 0.33 in),155 g (5.47 oz),"5.0 inches, 68.9 cm2 (~68.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),16GB 2GB RAM,"8 MP, AF",5 MP,"2.1, A2DP","Li-Ion 3200 mAh, non-removable",About 110 EUR
Panasonic Eluga Turbo,PANASONIC,576439,7,"2016, January. Released 2016, January",142.4 x 71.2 x 6.9 mm (5.61 x 2.80 x 0.27 in),145 g (5.11 oz),"5.0 inches, 68.9 cm2 (~68.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (uses shared SIM slot),32GB 3GB RAM,"13 MP, AF",5 MP,"4.0, A2DP","Li-Ion 2350 mAh, non-removable",About 140 EUR
