Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
Wiko Tommy,WIKO,169444,4,"2016, February. Released 2016, July",146 x 71.5 x 8.8 mm (5.75 x 2.81 x 0.35 in),165 g (5.82 oz),"5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (dedicated slot),8GB 1GB RAM,"8 MP, f/2.0, 1/3.2"", 1.4µm","5 MP, f/2.8, 1/5"", 1.12µm","4.0, A2DP","Li-Po 2500 mAh, removable",
Wiko Sunny2 Plus,WIKO,86344,1,2017,146.3 x 73.7 x 9.8 mm (5.76 x 2.90 x 0.39 in),165 g (5.82 oz),"5.0 inches, 68.9 cm2 (~63.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDXC,8GB 1GB RAM,5 MP,2 MP,"4.0, A2DP","Li-Ion 2000 mAh, removable",
Wiko Sunny2,WIKO,72017,3,2017,126.6 x 66.3 x 11.4 mm (4.98 x 2.61 x 0.45 in),125 g (4.41 oz),"4.0 inches, 45.5 cm2 (~54.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC,8GB 512MB RAM,5 MP,2 MP,"2.1, A2DP, EDR","Li-Ion 1300 mAh, removable",
Wiko Sunny,WIKO,212315,3,"2016, February. Released 2016, May",128.4 x 66.2 x 11.3 mm (5.06 x 2.61 x 0.44 in),123 g (4.34 oz),"4.0 inches, 45.5 cm2 (~53.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDXC (dedicated slot),8GB 512MB RAM,"5 MP, f/2.2, 1/5.0"", 1.12µm","VGA, f/2.8, 1/10"", 2.2µm","4.0, A2DP","Li-Ion 1200 mAh, removable",
Wiko Sunny Max,WIKO,45482,1,2016,128.3 x 66.3 x 13.2 mm (5.05 x 2.61 x 0.52 in),149 g (5.26 oz),"4.0 inches, 45.5 cm2 (~53.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC,8GB 512MB RAM,5 MP,2 MP,"2.1, A2DP, EDR",Li-Ion 2500 mAh battery,
Wiko Robby2,WIKO,63768,2,2017,154.6 x 78.8 x 9.4 mm (6.09 x 3.10 x 0.37 in),200 g (7.05 oz),"5.5 inches, 83.4 cm2 (~68.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDXC,16GB 2GB RAM,"8 MP, AF",5 MP,"4.0, A2DP",Li-Ion 2800 mAh battery,
Wiko Robby,WIKO,257563,9,"2016, February. Released 2016, May",155 x 79.1 x 10 mm (6.10 x 3.11 x 0.39 in),185 g (6.53 oz),"5.5 inches, 83.4 cm2 (~68.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDXC,16GB 1GB RAM,"8 MP, f/2.0, 1/4.0"", 1.12µm","5 MP, f/2.4, 1/5"", 1.1µm","4.0, A2DP","Li-Po 2500 mAh, removable",
Wiko Lenny3,WIKO,273045,6,"2016, February. Released 2016, May",145 x 73.1 x 9.9 mm (5.71 x 2.88 x 0.39 in),177 g (6.24 oz),"5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,16GB 1GB RAM,"8 MP, f/2.0, 1/4.0"", 1.12µm","5 MP, f/2.4, 1/5"", 1.1µm","4.0, A2DP",Li-Ion 2000 mAh battery,
Wiko Fever SE,WIKO,94540,3,"2016, February. Released 2016, May",149.5 x 73.9 x 9.1 mm (5.89 x 2.91 x 0.36 in),150 g (5.29 oz),"5.2 inches, 74.5 cm2 (~67.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",microSDXC,32GB 3GB RAM,"13 MP, f/2.2, 1/3.1"", 1.12µm, AF","5 MP, f/2.2, 1/4"", 1.4µm","4.0, A2DP","Li-Po 2900 mAh, non-removable",
Wiko Pulp Fab 4G,WIKO,213473,5,"2015, November. Released 2015, November",155.4 x 79.3 x 8.5 mm (6.12 x 3.12 x 0.33 in),168 g (5.93 oz),"5.5 inches, 83.4 cm2 (~67.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDXC,16GB 2GB RAM,"13 MP, AF",5 MP,"4.0, A2DP","Li-Po 2820 mAh, removable",
Wiko Pulp Fab,WIKO,98175,3,"2015, October. Released 2015, October",154.7 x 79.3 x 8.5 mm (6.09 x 3.12 x 0.33 in),170 g (6.00 oz),"5.5 inches, 83.4 cm2 (~68.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDXC,16GB 2GB RAM,"13 MP, AF",5 MP,"4.0, A2DP",Li-Po 2820 mAh battery,
Wiko Pulp,WIKO,118107,2,"2015, November. Released 2015, November",143.9 x 72 x 8.5 mm (5.67 x 2.83 x 0.33 in),149 g (5.26 oz),"5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,"16GB 2GB RAM, 32GB 2GB RAM","13 MP, AF",5 MP,"4.0, A2DP",Li-Po 2500 mAh battery,
Wiko Pulp 4G,WIKO,180962,3,"2015, November. Released 2015, November",143.9 x 72 x 8.8 mm (5.67 x 2.83 x 0.35 in),151 g (5.33 oz),"5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (uses shared SIM slot),16GB 2GB RAM,"13 MP, AF",5 MP,"4.0, A2DP","Li-Po 2500 mAh, removable",
Wiko Fever 4G,WIKO,391017,15,"2015, September. Released 2015, November",148 x 73.8 x 8.3 mm (5.83 x 2.91 x 0.33 in),143 g (5.04 oz),"5.2 inches, 74.5 cm2 (~68.2% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",microSDXC,"16GB 2GB RAM, 16GB 3GB RAM","13 MP, AF",5 MP,"4.0, A2DP","Li-Po 2900 mAh, non-removable",
Wiko Lenny2,WIKO,484796,4,"2015, September. Released 2015, September",145.4 x 73.2 x 9 mm (5.72 x 2.88 x 0.35 in),156 g (5.50 oz),"5.0 inches, 68.9 cm2 (~64.7% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDXC,4GB 768MB RAM,5 MP,2 MP,"4.0, A2DP","Li-Po 1800 mAh, removable",About 120 EUR
Wiko Rainbow Jam,WIKO,175319,5,"2015, September. Released 2015, September",142.5 x 71.6 x 9.3 mm (5.61 x 2.82 x 0.37 in),159 g (5.61 oz),"5.0 inches, 68.9 cm2 (~67.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,8GB 1GB RAM,"8 MP, AF",5 MP,"4.0, A2DP","Li-Ion 2500 mAh, removable",
Wiko Rainbow Jam 4G,WIKO,102347,2,"2015, September. Released 2015, September",143.1 x 71.4 x 8.7 mm (5.63 x 2.81 x 0.34 in),153 g (5.40 oz),"5.0 inches, 68.9 cm2 (~67.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,8GB 1GB RAM,"8 MP, AF",5 MP,"4.0, A2DP",Li-Po 2500 mAh battery,
Wiko Rainbow Lite 4G,WIKO,169372,2,"2015, August. Released 2015, August",143 x 71.2 x 9 mm (5.63 x 2.80 x 0.35 in),158 g (5.57 oz),"5.0 inches, 68.9 cm2 (~67.7% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDXC,4GB 1GB RAM,"5 MP, AF",2 MP,"4.0, A2DP","Li-Ion 2000 mAh, removable",
Wiko Selfy 4G,WIKO,104462,1,"2015, August. Released 2015, August",141 x 68.4 x 7.7 mm (5.55 x 2.69 x 0.30 in),116 g (4.09 oz),"4.8 inches, 63.5 cm2 (~65.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~306 ppi density)",microSDXC (dedicated slot),8GB 1GB RAM,"8 MP, AF",8 MP,"4.0, A2DP",Li-Po 2300 mAh battery,
Wiko Rainbow UP 4G,WIKO,89494,0,"2015, May. Released 2015, August",143 x 71.1 x 8.4 mm (5.63 x 2.80 x 0.33 in),128 g (4.52 oz),"5.0 inches, 68.9 cm2 (~67.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC,8GB 1GB RAM,"8 MP, AF",5 MP,"4.0, A2DP","Li-Po 2800 mAh, non-removable",
Wiko Sunset2,WIKO,218159,1,"2015, April. Released 2015, July",128 x 65.6 x 10.9 mm (5.04 x 2.58 x 0.43 in),121 g (4.27 oz),"4.0 inches, 45.5 cm2 (~54.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDXC,4GB 512MB RAM,2 MP,1.3 MP,"4.0, A2DP","Li-Ion 1300 mAh, removable",
Wiko Bloom2,WIKO,112235,2,"2015, June. Released 2015, June",139 x 71.6 x 8.8 mm (5.47 x 2.82 x 0.35 in),151 g (5.33 oz),"4.7 inches, 62.9 cm2 (~63.2% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~199 ppi density)",microSDHC,8GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP","Li-Ion 2120 mAh, removable",
Wiko Ridge 4G,WIKO,366296,10,"2015, February. Released 2015, March",143 x 72 x 7.5 mm (5.63 x 2.83 x 0.30 in),125 g (4.41 oz),"5.0 inches, 68.9 cm2 (~66.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (uses shared SIM slot),16GB 2GB RAM,"13 MP, AF",5 MP,"4.0, A2DP","Li-Po 2400 mAh, non-removable",
Wiko Ridge Fab 4G,WIKO,220798,4,"2015, February. Released 2015, March",156 x 78.2 x 8.6 mm (6.14 x 3.08 x 0.34 in),154 g (5.43 oz),"5.5 inches, 83.4 cm2 (~68.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",microSDXC (uses shared SIM slot),16GB 2GB RAM,"13 MP, AF",5 MP,"4.0, A2DP","Li-Po 2820 mAh, removable",
Wiko Highway Star 4G,WIKO,194412,4,"2015, March. Released 2015, April",141 x 71.4 x 6.6 mm (5.55 x 2.81 x 0.26 in),123 g (4.34 oz),"5.0 inches, 68.9 cm2 (~68.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDXC (uses shared SIM slot),16GB 2GB RAM,"13 MP, AF",5 MP,"4.0, A2DP","Li-Po 2450 mAh, non-removable",
Wiko Highway Pure 4G,WIKO,351381,8,"2015, March. Released 2015, April",141.9 x 68.1 x 5.1 mm (5.59 x 2.68 x 0.20 in),98 g (3.46 oz),"4.8 inches, 63.5 cm2 (~65.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~306 ppi density)",No,16GB 2GB RAM,"8 MP, AF",5 MP,"4.0, A2DP","Li-Po 2000 mAh, non-removable",
Wiko Lenny,WIKO,417146,2,"2014, August. Released 2014, August",143 x 73 x 9.6 mm (5.63 x 2.87 x 0.38 in),174 g (6.14 oz),"5.0 inches, 68.9 cm2 (~66.0% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDHC,4GB 512MB RAM,5 MP,1.3 MP,"4.0, A2DP","Li-Ion 1800 mAh, removable",About 100 EUR
Wiko Birdy,WIKO,91706,1,"2014, May. Released 2014, August",132 x 67 x 9.6 mm (5.20 x 2.64 x 0.38 in),141 g (4.97 oz),"4.5 inches, 55.8 cm2 (~63.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"5 MP, AF",2 MP,"4.0, A2DP",Li-Ion 2000 mAh battery,About 130 EUR
Wiko Goa,WIKO,122702,1,"2014, May. Released 2014, August",119 x 62.6 x 11.3 mm (4.69 x 2.46 x 0.44 in),105 g (3.70 oz),"3.5 inches, 36.5 cm2 (~49.0% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",microSDHC,4GB 512MB RAM,2 MP,1.3 MP,"4.0, A2DP",Li-Ion 1300 mAh battery,About 50 EUR
Wiko Jimmy,WIKO,100054,1,"2014, November. Released 2014, November",133.5 x 66.5 x 9.8 mm (5.26 x 2.62 x 0.39 in),145 g (5.11 oz),"4.5 inches, 55.8 cm2 (~62.9% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",microSDHC,4GB 512MB RAM,"5 MP, AF",1.3 MP,"4.0, A2DP",Li-Po 1700 mAh battery,
Wiko Getaway,WIKO,283458,14,2014. Released 2014,143 x 69.5 x 7.2 mm (5.63 x 2.74 x 0.28 in),133 g (4.69 oz),"5.0 inches, 68.9 cm2 (~69.3% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC,16GB 1GB RAM,"13 MP, AF",5 MP,"4.0, A2DP","Li-Po 2000 mAh, non-removable",
Wiko Rainbow 4G,WIKO,170124,4,"2014, September. Released 2014, November",146 x 74 x 10 mm (5.75 x 2.91 x 0.39 in),175 g (6.17 oz),"5.0 inches, 68.9 cm2 (~63.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP",Li-Po 2500 mAh battery,About 160 EUR
Wiko Rainbow,WIKO,370573,2,"2014, February. Released 2014, May",146 x 74 x 9.3 mm (5.75 x 2.91 x 0.37 in),167 g (5.89 oz),"5.0 inches, 68.9 cm2 (~63.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",microSDHC,4GB 1GB RAM,"8 MP, AF",2 MP,"4.0, A2DP","Li-Po 2000 mAh, removable",
Wiko Highway 4G,WIKO,288128,8,"2014, May. Released 2014, October",144 x 70 x 7.3 mm (5.67 x 2.76 x 0.29 in),143 g (5.04 oz),"5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",No,16GB 2GB RAM,"16 MP, AF",8 MP,"4.0, A2DP","Li-Ion 2350 mAh, non-removable",About 300 EUR
Wiko Highway Signs,WIKO,211944,6,"2014, September. Released 2014, October",138 x 68 x 7.6 mm (5.43 x 2.68 x 0.30 in),124 g (4.37 oz),"4.7 inches, 60.9 cm2 (~64.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",microSDHC,8GB 1GB RAM,"8 MP, AF",5 MP,"4.0, A2DP","Li-Ion 2000 mAh, non-removable",About 200 EUR
Wiko Wax,WIKO,221726,10,"2014, April. Released 2014, April",140.1 x 67.5 x 8.8 mm (5.52 x 2.66 x 0.35 in),119 g (4.20 oz),"4.7 inches, 60.9 cm2 (~64.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~312 ppi density)",microSDHC (dedicated slot),4GB 1GB RAM,"8 MP, AF",5 MP,"4.0, A2DP","Li-Ion 2000 mAh, removable",About 200 EUR
Wiko Highway,WIKO,441360,16,"2014, January. Released 2014, February",144 x 70 x 7.7 mm (5.67 x 2.76 x 0.30 in),154 g (5.43 oz),"5.0 inches, 68.9 cm2 (~68.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",No,"16GB 2GB RAM, 32GB 2GB RAM","16 MP, AF",8 MP,"4.0, A2DP","Li-Ion 2350 mAh, non-removable",About 350 EUR
