Name,Brand,Hits,Fans,year,dimensions,weight,displaysize,displayresolution,memoryslot,internalmemory,cam1modules,cam2modules,bluetooth,batdescription1,price
iNQ Cloud Touch,INQ,307841,14,"2011, February. Released 2011, April",114 x 62 x 13 mm (4.49 x 2.44 x 0.51 in),122 g (4.30 oz),"3.5 inches, 36.5 cm2 (~51.6% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)","microSDHC (dedicated slot), 4 GB included",512MB,"5 MP, AF",No,"2.1, A2DP, EDR",Removable Li-Ion 1300 mAh battery,About 380 EUR
iNQ Cloud Q,INQ,131917,12,"2011, February",-,-,"2.6 inches, 19.2 cm2","400 x 240 pixels, 5:3 ratio (~179 ppi density)","microSDHC (dedicated slot), 4 GB included",4MB,"5 MP, AF",No,"2.1, A2DP",Removable Li-Ion 1300 mAh battery,
iNQ Chat 3G,INQ,327377,12,"2009, October. Released 2009, December",114.5 x 61 x 12.8 mm (4.51 x 2.40 x 0.50 in),122 g (4.30 oz),", -","320 x 240 pixels, 4:3 ratio",microSDHC (dedicated slot),100MB,"3.15 MP, AF",No,"2.0, A2DP",Removable Li-Ion 1150 mAh battery,About 110 EUR
iNQ Mini 3G,INQ,162847,10,"2009, September. Released 2009, September",102.9 x 45.8 x 12.8 mm (4.05 x 1.80 x 0.50 in),90 g (3.17 oz),"2.2 inches, 15.0 cm2 (~31.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",microSDHC (dedicated slot),50MB,2 MP,No,"2.0, A2DP",Removable Li-Ion 1150 mAh battery,
iNQ iNQ1,INQ,146922,11,"2009, February. Released 2009, May",97 x 47.6 x 14.4 mm (3.82 x 1.87 x 0.57 in),110 g (3.88 oz),"2.2 inches, 15.0 cm2 (~32.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",microSDHC (dedicated slot),50MB,3.15 MP,No,"2.0, A2DP",Removable Li-Ion 1150 mAh battery,
